ordem	conjunto	post	slides	urls
044	arte	15_chao_da_infancia	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/15_chao_da_infancia/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/15_chao_da_infancia/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/15_chao_da_infancia/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/15_chao_da_infancia/04.jpg
045	arte	93_nunca_o_que_o_outro_escutou	3	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/93_nunca_o_que_o_outro_escutou/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/93_nunca_o_que_o_outro_escutou/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/93_nunca_o_que_o_outro_escutou/03.jpg
046	arte	37_bem_vindo_ou_necessario	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/37_bem_vindo_ou_necessario/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/37_bem_vindo_ou_necessario/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/37_bem_vindo_ou_necessario/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/37_bem_vindo_ou_necessario/04.jpg
047	arte	03_virar_outra	7	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/03_virar_outra/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/03_virar_outra/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/03_virar_outra/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/03_virar_outra/04.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/03_virar_outra/05.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/03_virar_outra/06.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/03_virar_outra/07.jpg
048	arte	45_tempestades_que_criamos	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/45_tempestades_que_criamos/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/45_tempestades_que_criamos/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/45_tempestades_que_criamos/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/45_tempestades_que_criamos/04.jpg
049	arte	10_panorama_do_ciclo	6	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/10_panorama_do_ciclo/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/10_panorama_do_ciclo/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/10_panorama_do_ciclo/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/10_panorama_do_ciclo/04.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/10_panorama_do_ciclo/05.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/10_panorama_do_ciclo/06.jpg
050	arte	27_o_mesmo_ambiente	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/27_o_mesmo_ambiente/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/27_o_mesmo_ambiente/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/27_o_mesmo_ambiente/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/27_o_mesmo_ambiente/04.jpg
051	arte	16_medo_de_perder	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/16_medo_de_perder/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/16_medo_de_perder/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/16_medo_de_perder/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/16_medo_de_perder/04.jpg
001	tweet	POST_001	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_001/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_001/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_001/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_001/04.jpg
002	tweet	POST_002	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_002/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_002/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_002/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_002/04.jpg
003	tweet	POST_003	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_003/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_003/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_003/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_003/04.jpg
004	tweet	POST_004	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_004/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_004/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_004/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_004/04.jpg
005	tweet	POST_005	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_005/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_005/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_005/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_005/04.jpg
006	tweet	POST_006	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_006/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_006/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_006/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_006/04.jpg
007	tweet	POST_007	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_007/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_007/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_007/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_007/04.jpg
008	tweet	POST_008	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_008/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_008/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_008/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_008/04.jpg
009	tweet	POST_009	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_009/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_009/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_009/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_009/04.jpg
010	tweet	POST_010	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_010/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_010/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_010/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_010/04.jpg
